date,value
2019-09-14 09:21:27,17891.4033333333
2019-09-14 09:26:27,17738.3966666667
2019-09-14 09:31:27,17887.2166666667
2019-09-14 09:36:27,17883.8166666667
2019-09-14 09:41:27,17888.3566666667
2019-09-14 09:46:27,17894.8233333333
2019-09-14 09:51:27,17886.28
2019-09-14 09:56:27,17890.8033333333
2019-09-14 10:01:27,17885.3833333333
2019-09-14 10:06:27,17897.5633333333
2019-09-14 10:11:27,17957.0266666667
2019-09-14 10:16:27,17970.72
2019-09-14 10:21:27,17971.1666666667
2019-09-14 10:26:27,17815.5033333333
2019-09-14 10:31:27,17955.9433333333
2019-09-14 10:36:27,17963.5066666667
2019-09-14 10:41:27,17962.69
2019-09-14 10:46:27,17968.6466666667
2019-09-14 10:51:27,17966.7766666667
2019-09-14 10:56:27,17964.3533333333
2019-09-14 11:01:27,17966.05
2019-09-14 11:06:27,17968.5133333333
2019-09-14 11:11:27,17964.9733333333
2019-09-14 11:16:27,17963.0866666667
2019-09-14 11:21:27,17963.49
2019-09-14 11:26:27,17859.49
2019-09-14 11:31:27,17952.7233333333
2019-09-14 11:36:27,17951.3433333333
2019-09-14 11:41:27,17954.1933333333
2019-09-14 11:46:27,17958.9533333333
2019-09-14 11:51:27,17958.2866666667
2019-09-14 11:56:27,17964.88
2019-09-14 12:01:27,17959.0466666667
2019-09-14 12:06:27,17966.4833333333
2019-09-14 12:11:27,17966.9366666667
2019-09-14 12:16:27,17963.5933333333
2019-09-14 12:21:27,17979.1566666667
2019-09-14 12:26:27,17876.0866666667
2019-09-14 12:31:27,17973.2966666667
2019-09-14 12:36:27,17974.4533333333
2019-09-14 12:41:27,17978.4166666667
2019-09-14 12:46:27,17980.47
2019-09-14 12:51:27,17977.0533333333
2019-09-14 12:56:27,17980.5133333333
2019-09-14 13:01:27,17984.34
2019-09-14 13:06:27,17980.32
2019-09-14 13:11:27,17985.2
2019-09-14 13:16:27,17988.14
2019-09-14 13:21:27,17989.17
2019-09-14 13:26:27,17890.91
2019-09-14 13:31:27,17983.65
2019-09-14 13:36:27,17983.78
2019-09-14 13:41:27,17985.44
2019-09-14 13:46:27,17991.4366666667
2019-09-14 13:51:27,17988.6566666667
2019-09-14 13:56:27,17987.2833333333
2019-09-14 14:01:27,17991.6466666667
2019-09-14 14:06:27,17992.08
2019-09-14 14:11:27,17989.4
2019-09-14 14:16:27,17991.13
2019-09-14 14:21:27,17988.5833333333
2019-09-14 14:26:27,17884.0566666667
2019-09-14 14:31:27,17978.8833333333
2019-09-14 14:36:27,17979.9666666667
2019-09-14 14:41:27,17981.4866666667
2019-09-14 14:46:27,17986.01
2019-09-14 14:51:27,17986.2066666667
2019-09-14 14:56:27,17986.4166666667
2019-09-14 15:01:27,17985.32
2019-09-14 15:06:27,17983.24
2019-09-14 15:11:27,17984.1166666667
2019-09-14 15:16:27,17981.1466666667
2019-09-14 15:21:27,17981.3633333333
2019-09-14 15:26:27,17879.4566666667
2019-09-14 15:31:27,17979.21
2019-09-14 15:36:27,17976.5866666667
2019-09-14 15:41:27,17979.68
2019-09-14 15:46:27,17982.7433333333
2019-09-14 15:51:27,17979.06
2019-09-14 15:56:27,17981.2066666667
2019-09-14 16:01:27,17975.8166666667
2019-09-14 16:06:27,17975.89
2019-09-14 16:11:27,17978.4133333333
2019-09-14 16:16:27,17979.2333333333
2019-09-14 16:21:27,17693.2166666667
