date,value
2019-07-17 16:15:00,15080.6
2019-07-17 16:20:00,15041.8966666667
2019-07-17 16:25:00,15009.5466666667
2019-07-17 16:30:00,15027.39
2019-07-17 16:35:00,15020.8833333333
2019-07-17 16:40:00,15013.9666666667
2019-07-17 16:45:00,15034.4433333333
2019-07-17 16:50:00,15009.87
2019-07-17 16:55:00,14920.4733333333
2019-07-17 17:00:00,14919.3066666667
2019-07-17 17:05:00,14868.8366666667
2019-07-17 17:10:00,14761.0366666667
2019-07-17 17:15:00,14720.14
2019-07-17 17:20:00,14685.4333333333
2019-07-17 17:25:00,14691.0433333333
2019-07-17 17:30:00,14686.9933333333
2019-07-17 17:35:00,14697.91
2019-07-17 17:40:00,14660.9266666667
2019-07-17 17:45:00,14662.6066666667
2019-07-17 17:50:00,14658.0433333333
2019-07-17 17:55:00,14613.2366666667
2019-07-17 18:00:00,14628.3233333333
2019-07-17 18:05:00,14631.0766666667
2019-07-17 18:10:00,14610.2566666667
2019-07-17 18:15:00,14613.09
2019-07-17 18:20:00,14626.94
2019-07-17 18:25:00,14649.3
2019-07-17 18:30:00,14664.9
2019-07-17 18:35:00,14663.98
2019-07-17 18:40:00,14641.64
2019-07-17 18:45:00,14626.66
2019-07-17 18:50:00,14625.6
2019-07-17 18:55:00,14620.4
2019-07-17 19:00:00,14620.5333333333
2019-07-17 19:05:00,14635.16
2019-07-17 19:10:00,14630.34
2019-07-17 19:15:00,14566.7
2019-07-17 19:20:00,14542.06
2019-07-17 19:25:00,14591.88
2019-07-17 19:30:00,14610.7433333333
2019-07-17 19:35:00,14608.3333333333
2019-07-17 19:40:00,14611.74
2019-07-17 19:45:00,14617.36
2019-07-17 19:50:00,14603.4366666667
2019-07-17 19:55:00,14603.1133333333
2019-07-17 20:00:00,14596.2
2019-07-17 20:05:00,14626.96
2019-07-17 20:10:00,14614.2933333333
2019-07-17 20:15:00,14602.9033333333
2019-07-17 20:20:00,14604.0533333333
2019-07-17 20:25:00,14620.2333333333
2019-07-17 20:30:00,14605.06
2019-07-17 20:35:00,14591.2533333333
2019-07-17 20:40:00,14577.8333333333
2019-07-17 20:45:00,14569.56
2019-07-17 20:50:00,14563.0
2019-07-17 20:55:00,14547.1
2019-07-17 21:00:00,14480.7266666667
2019-07-17 21:05:00,14446.6466666667
2019-07-17 21:10:00,14435.0266666667
2019-07-17 21:15:00,14435.1733333333
2019-07-17 21:20:00,14439.4733333333
2019-07-17 21:25:00,14435.18
2019-07-17 21:30:00,14429.7666666667
2019-07-17 21:35:00,14443.8533333333
2019-07-17 21:40:00,14428.45
2019-07-17 21:45:00,14409.3733333333
2019-07-17 21:50:00,14404.94
2019-07-17 21:55:00,14398.34
2019-07-17 22:00:00,14356.6133333333
2019-07-17 22:05:00,14361.91
2019-07-17 22:10:00,14326.35
2019-07-17 22:15:00,14269.35
2019-07-17 22:20:00,14267.95
2019-07-17 22:25:00,14291.0
2019-07-17 22:30:00,14283.6
2019-07-17 22:35:00,14315.45
2019-07-17 22:40:00,14321.15
2019-07-17 22:45:00,14308.3
2019-07-17 22:50:00,14311.6
2019-07-17 22:55:00,14307.05
2019-07-17 23:00:00,14313.95
2019-07-17 23:05:00,14311.8533333333
2019-07-17 23:10:00,14292.8233333333
2019-07-17 23:15:00,14281.6666666667
2019-07-17 23:20:00,14268.1833333333
2019-07-17 23:25:00,14287.3466666667
2019-07-17 23:30:00,14285.94
2019-07-17 23:35:00,14291.04
2019-07-17 23:40:00,14308.8466666667
2019-07-17 23:45:00,14312.2666666667
2019-07-17 23:50:00,14300.3
2019-07-17 23:55:00,14315.5466666667
2019-07-18 00:00:00,14318.46
2019-07-18 00:05:00,14295.4866666667
2019-07-18 00:10:00,14257.7333333333
2019-07-18 00:15:00,14253.46
2019-07-18 00:20:00,14301.0866666667
2019-07-18 00:25:00,14322.22
2019-07-18 00:30:00,14329.0866666667
2019-07-18 00:35:00,14304.5933333333
2019-07-18 00:40:00,14277.7333333333
2019-07-18 00:45:00,14259.3
2019-07-18 00:50:00,14273.38
2019-07-18 00:55:00,14259.9666666667
2019-07-18 01:00:00,14228.1766666667
2019-07-18 01:05:00,14200.7366666667
2019-07-18 01:10:00,14127.0433333333
2019-07-18 01:15:00,14151.25
2019-07-18 01:20:00,14153.8166666667
2019-07-18 01:25:00,14170.9866666667
2019-07-18 01:30:00,14181.6166666667
2019-07-18 01:35:00,14332.97
2019-07-18 01:40:00,14403.5833333333
2019-07-18 01:45:00,14415.1166666667
2019-07-18 01:50:00,14407.38
2019-07-18 01:55:00,14390.2966666667
2019-07-18 02:00:00,14367.51
2019-07-18 02:05:00,14363.6933333333
2019-07-18 02:10:00,14360.6733333333
2019-07-18 02:15:00,14439.2366666667
2019-07-18 02:20:00,14434.89
2019-07-18 02:25:00,14444.8166666667
2019-07-18 02:30:00,14398.09
2019-07-18 02:35:00,14378.28
2019-07-18 02:40:00,14285.33
2019-07-18 02:45:00,14270.5233333333
2019-07-18 02:50:00,14309.0733333333
2019-07-18 02:55:00,14313.7366666667
2019-07-18 03:00:00,14275.27
2019-07-18 03:05:00,14102.18
2019-07-18 03:10:00,14071.3733333333
2019-07-18 03:15:00,14033.2966666667
2019-07-18 03:20:00,14049.8066666667
2019-07-18 03:25:00,14070.84
2019-07-18 03:30:00,14024.78
2019-07-18 03:35:00,14035.2333333333
2019-07-18 03:40:00,14053.9633333333
2019-07-18 03:45:00,14059.9066666667
2019-07-18 03:50:00,14056.0033333333
2019-07-18 03:55:00,14006.49
2019-07-18 04:00:00,13994.7166666667
2019-07-18 04:05:00,13901.3866666667
2019-07-18 04:10:00,13972.55
2019-07-18 04:15:00,13978.83
2019-07-18 04:20:00,13961.64
2019-07-18 04:25:00,13933.3366666667
2019-07-18 04:30:00,13966.5233333333
2019-07-18 04:35:00,13915.32
2019-07-18 04:40:00,13925.1666666667
2019-07-18 04:45:00,13928.89
2019-07-18 04:50:00,13936.8266666667
2019-07-18 04:55:00,13866.4866666667
2019-07-18 05:00:00,13889.77
2019-07-18 05:05:00,13762.0333333333
2019-07-18 05:10:00,13773.7
2019-07-18 05:15:00,13747.25
2019-07-18 05:20:00,13734.21
2019-07-18 05:25:00,13784.2066666667
2019-07-18 05:30:00,13737.8566666667
2019-07-18 05:35:00,13731.27
2019-07-18 05:40:00,13749.5433333333
2019-07-18 05:45:00,13724.8
2019-07-18 05:50:00,13788.7866666667
2019-07-18 05:55:00,13805.83
2019-07-18 06:00:00,13535.8
2019-07-18 06:05:00,13440.1233333333
2019-07-18 06:10:00,13546.48
2019-07-18 06:15:00,13537.2
2019-07-18 06:20:00,13522.2
2019-07-18 06:25:00,13721.8366666667
2019-07-18 06:30:00,13706.98
2019-07-18 06:35:00,13697.6
2019-07-18 06:40:00,13692.0433333333
2019-07-18 06:45:00,13696.28
2019-07-18 06:50:00,13736.6566666667
2019-07-18 06:55:00,13734.52
2019-07-18 07:00:00,13672.98
2019-07-18 07:05:00,13521.1666666667
2019-07-18 07:10:00,13619.8466666667
2019-07-18 07:15:00,13682.1566666667
2019-07-18 07:20:00,13688.8566666667
2019-07-18 07:25:00,13702.83
2019-07-18 07:30:00,13522.2866666667
2019-07-18 07:35:00,13480.3133333333
2019-07-18 07:40:00,13522.96
2019-07-18 07:45:00,13507.9833333333
2019-07-18 07:50:00,13508.3666666667
2019-07-18 07:55:00,13543.61
2019-07-18 08:00:00,13763.1666666667
2019-07-18 08:05:00,13645.7266666667
2019-07-18 08:10:00,13710.5366666667
2019-07-18 08:15:00,13723.6933333333
2019-07-18 08:20:00,13757.94
2019-07-18 08:25:00,13757.5266666667
2019-07-18 08:30:00,13758.7633333333
2019-07-18 08:35:00,13753.2666666667
2019-07-18 08:40:00,13739.05
2019-07-18 08:45:00,13769.5633333333
2019-07-18 08:50:00,13774.35
2019-07-18 08:55:00,13786.6866666667
2019-07-18 09:00:00,13789.1366666667
