date,value
8/17/2019 5:10,-1234
8/17/2019 5:15,-1234
8/17/2019 5:20,-1234
8/17/2019 5:25,-1234
8/17/2019 5:30,-1234
8/17/2019 5:35,-1234
8/17/2019 5:40,-1234
8/17/2019 5:45,-1234
8/17/2019 5:50,-1234
8/17/2019 5:55,-1234
8/17/2019 6:00,-1234
8/17/2019 6:05,-1234
8/17/2019 6:10,-1234
8/17/2019 6:15,-1234
8/17/2019 6:20,-1234
8/17/2019 6:25,-1234
8/17/2019 6:30,-1234
8/17/2019 6:35,-1234
8/17/2019 6:40,-1234
8/17/2019 6:45,-1234
8/17/2019 6:50,-1234
8/17/2019 6:55,-1234
8/17/2019 7:00,-1234
8/17/2019 7:05,-1234
8/17/2019 7:10,-1234
8/17/2019 7:15,-1234
8/17/2019 7:20,-1234
8/17/2019 7:25,-1234
8/17/2019 7:30,-1234
8/17/2019 7:35,-1234
8/17/2019 7:40,-1234
8/17/2019 7:45,61.61666667
8/17/2019 7:50,61.6
8/17/2019 7:55,61.6
8/17/2019 8:00,61.6
8/17/2019 8:05,61.6
8/17/2019 8:10,61.6
8/17/2019 8:15,61.65633333
8/17/2019 8:20,61.72633333
8/17/2019 8:25,61.7
8/17/2019 8:30,61.7
8/17/2019 8:35,61.64033333
8/17/2019 8:40,61.6
8/17/2019 8:45,61.6
8/17/2019 8:50,61.6
8/17/2019 8:55,61.6
8/17/2019 9:00,61.6
8/17/2019 9:05,61.6
8/17/2019 9:10,61.6
8/17/2019 9:15,61.6
8/17/2019 9:20,61.6
8/17/2019 9:25,61.61
8/17/2019 9:30,61.61
8/17/2019 9:35,61.6
8/17/2019 9:40,61.6
8/17/2019 9:45,61.6
8/17/2019 9:50,61.6
8/17/2019 9:55,61.6
8/17/2019 10:00,61.6
8/17/2019 10:05,61.6
8/17/2019 10:10,61.6
8/17/2019 10:15,61.57066667
8/17/2019 10:20,61.52933333
8/17/2019 10:25,61.6
8/17/2019 10:30,61.6
8/17/2019 10:35,61.6
8/17/2019 10:40,61.61666667
8/17/2019 10:45,61.60666667
8/17/2019 10:50,61.6
8/17/2019 10:55,61.6
8/17/2019 11:00,61.6
8/17/2019 11:05,61.61
8/17/2019 11:10,61.62666667
8/17/2019 11:15,61.60666667
8/17/2019 11:20,61.6
8/17/2019 11:25,61.6
8/17/2019 11:30,61.6
8/17/2019 11:35,61.6
8/17/2019 11:40,61.6
8/17/2019 11:45,61.6
8/17/2019 11:50,61.6
8/17/2019 11:55,61.61
8/17/2019 12:00,61.6
8/17/2019 12:05,61.6
8/17/2019 12:10,61.6
8/17/2019 12:15,61.6
8/17/2019 12:20,61.591
8/17/2019 12:25,61.589
8/17/2019 12:30,61.6
8/17/2019 12:35,61.6
8/17/2019 12:40,61.6
8/17/2019 12:45,61.6
8/17/2019 12:50,61.6
